LTV,valor_1_compra,recorrente_1_compra,mes_compra,dia_semana_compra,Produto Fonte,Fonte Campanha,Sexo,Formacao
5213.04,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6918.06,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2590.11,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior+
1997.97,199.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2429.08,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
1553.0,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
6321.15,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Incompleto
4999.12,1997.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
1570.02,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
6247.14,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
6886.54,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2050.53,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
376.75,97.14,1,Agosto,Quinta,Python,Lançamento,Feminino,Superior Completo
7042.49,3301.95,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
6910.23,3301.95,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
1745.57,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6523.07,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior+
4297.25,1788.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
5042.74,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2123.76,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
2145.68,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Médio
5125.19,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
1398.26,199.0,1,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
7089.37,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2916.04,1497.0,0,Agosto,Quinta,Comunidade,Lista Espera,Masculino,Superior Completo
7954.1,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6455.72,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7189.39,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
5823.3,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
6669.62,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior+
1538.87,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
1518.04,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
2239.64,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7378.08,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
5028.12,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
6215.63,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6359.04,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Superior Completo
7010.08,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6376.68,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Médio
532.34,299.0,1,Agosto,Quinta,Vitalício,Outros,Feminino,Superior Incompleto
4862.28,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
5801.66,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
6438.39,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
215.85,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
1421.45,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
875.09,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
5772.67,2997.0,0,Agosto,Quinta,Vitalício,Outros,Outros,Não Informado
6373.2,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
6185.55,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
1794.08,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior+
6720.37,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
4056.29,1497.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
1739.66,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7651.12,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7420.9,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
6441.62,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6225.24,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
7006.8,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7646.32,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Completo
1678.16,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
2471.83,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
3951.88,1788.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7907.86,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6534.47,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Médio
6691.67,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
3453.17,1497.0,0,Agosto,Quinta,Comunidade,Lista Espera,Masculino,Médio
5966.28,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
7198.92,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6049.14,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
3128.21,1497.0,0,Agosto,Quinta,Comunidade,Lista Espera,Masculino,Superior Incompleto
2325.1,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
2111.0,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Outros,Superior Completo
5725.78,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
4841.27,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Superior Incompleto
5519.08,2388.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior+
7355.74,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
1507.06,299.0,1,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Incompleto
1901.32,97.14,1,Agosto,Quinta,Comunidade,Checkout,Masculino,Superior Completo
7593.84,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Feminino,Superior Incompleto
5978.8,2997.0,0,Agosto,Quinta,Vitalício,Lançamento,Outros,Não Informado
6816.35,3588.0,0,Agosto,Quinta,Vitalício,Lançamento,Masculino,Superior Completo
6180.17,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
1680.5,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6531.44,2997.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Incompleto
7680.42,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6799.75,3588.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Completo
7525.19,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Outros,Não Informado
5212.14,1997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Incompleto
1877.99,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Incompleto
7385.83,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7482.81,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
2095.35,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2654.25,1165.68,0,Agosto,Sexta,Python,Lançamento,Masculino,Superior Completo
5952.41,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
7035.9,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
6824.25,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
1102.73,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Não Informado
5137.7,1997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7357.37,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Completo
1170.44,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7060.03,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7088.7,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6387.61,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6634.27,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2896.53,1188.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6558.61,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Completo
6405.42,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6939.26,3504.7,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6587.85,3301.95,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7119.59,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6880.86,3301.95,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
7104.79,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
5485.75,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2067.27,149.0,1,Agosto,Sexta,Vitalício,Lançamento,Outros,Não Informado
5910.21,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Outros,Não Informado
7887.57,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6147.79,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2681.94,299.0,1,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Completo
1651.18,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior+
6948.76,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Completo
1685.98,124.75,1,Agosto,Sexta,Comunidade,Checkout,Feminino,Superior Incompleto
6561.03,3588.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Incompleto
6113.37,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Outros,Superior Completo
1424.68,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6694.11,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
6967.62,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6767.39,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
3467.5,1497.0,0,Agosto,Sexta,Comunidade,Lista Espera,Outros,Não Informado
4927.8,2388.0,0,Agosto,Sexta,Vitalício,Lançamento,Outros,Superior Completo
2078.95,997.0,0,Agosto,Sexta,Comunidade,Outros,Outros,Não Informado
5436.22,2388.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
3720.27,1497.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
1599.65,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
1914.22,124.75,1,Agosto,Sexta,Comunidade,Checkout,Feminino,Superior Completo
6192.1,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Completo
6113.44,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
1759.84,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
6525.57,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
6658.6,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
2513.28,598.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
6911.51,3588.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Completo
792.98,199.0,1,Agosto,Sexta,Vitalício,Lançamento,Feminino,Não Informado
8090.35,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7521.54,3588.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Médio
66.14,80.95,1,Agosto,Sexta,Comunidade,Outros,Outros,Não Informado
5727.27,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7297.45,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Outros,Não Informado
6335.2,3504.7,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
3986.18,1497.0,0,Agosto,Sexta,Outros,Tráfego Direto,Masculino,Superior Incompleto
6058.34,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
8003.05,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Incompleto
5878.14,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
7125.2,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Incompleto
7636.87,3463.56,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior+
7018.36,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7194.8,3504.7,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7735.16,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
6900.5,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior+
6543.24,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
1110.02,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
791.08,97.14,1,Agosto,Sexta,Comunidade,Outros,Masculino,Superior Incompleto
7378.82,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2385.97,299.0,1,Agosto,Sexta,Vitalício,Lançamento,Outros,Não Informado
2209.78,1165.68,0,Agosto,Sexta,Outros,Outros,Masculino,Superior Completo
6057.68,3588.0,0,Agosto,Sexta,Vitalício,Outros,Masculino,Superior Incompleto
10.0,124.75,1,Agosto,Sexta,Power BI,Tráfego Direto,Masculino,Superior Incompleto
4647.42,1497.0,0,Agosto,Sexta,Comunidade,Lista Espera,Masculino,Superior Completo
6562.26,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
7251.25,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Médio
7323.06,3588.0,0,Agosto,Sexta,Vitalício,Lançamento,Feminino,Superior Incompleto
973.88,199.0,1,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
5893.09,2997.0,0,Agosto,Sexta,Vitalício,Lançamento,Masculino,Superior Completo
2731.07,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Outros,Superior Completo
2181.79,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Feminino,Superior Completo
1461.92,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Feminino,Superior Completo
6160.92,3588.0,0,Agosto,Sábado,Vitalício,Outros,Masculino,Superior Completo
5120.93,2388.0,0,Agosto,Sábado,Vitalício,Lançamento,Feminino,Superior Completo
6622.31,3588.0,0,Agosto,Sábado,Vitalício,Outros,Masculino,Superior Completo
2885.89,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Masculino,Médio
6200.19,2997.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
3443.28,1497.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior+
1818.83,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Feminino,Superior Incompleto
2929.32,997.0,0,Agosto,Sábado,Python,Lançamento,Masculino,Superior Completo
4727.75,3184.02,0,Agosto,Sábado,Outros,Outros,Feminino,Superior Completo
7385.6,3588.0,0,Agosto,Sábado,Vitalício,Lançamento,Outros,Superior Completo
6907.52,2997.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
7252.2,3588.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
7019.67,3748.79,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
1580.76,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
10.0,124.75,1,Agosto,Sábado,Comunidade,Lista Espera,Masculino,Médio
869.37,124.75,1,Agosto,Sábado,Outros,Lista Espera,Masculino,Superior Completo
2005.83,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Incompleto
6603.12,3504.7,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Incompleto
7277.48,2997.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
7213.92,3341.88,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
6274.4,3588.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
5398.28,2997.0,0,Agosto,Sábado,Vitalício,Lançamento,Feminino,Superior Completo
1350.33,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Feminino,Médio
7091.93,2997.0,0,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
2299.53,299.0,1,Agosto,Sábado,Vitalício,Lançamento,Masculino,Superior Completo
